municipality,bfs_number,dist_to_zone_m,in_zone,near_3km,zone_category,lon,lat
Böztal,4185,12748,FALSE,FALSE,moderate_potential,7.853335407824269,46.32791895188801
Büetigen,382,9014,FALSE,FALSE,moderate_potential,9.16563678914783,47.47839256018679
Bühl,734,2500,FALSE,TRUE,good_potential,8.784575214776664,47.71584746410212
Bühler,3021,0,TRUE,TRUE,high_potential,8.744854089732979,47.68101497612583
Bülach,53,13463,FALSE,FALSE,moderate_potential,5.998503844700322,46.167463174248276
Bünzen,4229,5000,FALSE,FALSE,moderate_potential,7.802905460903297,47.113091639404395
Bürchen,6193,0,TRUE,TRUE,high_potential,7.846364042874325,47.107741474843344
Büren (SO),2472,2500,FALSE,TRUE,good_potential,8.536638881900881,47.244366234421435
Büren an der Aare,383,5590,FALSE,FALSE,moderate_potential,8.159980630928791,47.3787602212768
Bürglen (TG),4911,3536,FALSE,FALSE,moderate_potential,7.832359098963511,47.41158788741777
Bürglen (UR),1205,0,TRUE,TRUE,high_potential,7.659063696508464,47.478397354267614
Büron,1082,2500,FALSE,TRUE,good_potential,6.932446137634581,46.872405328221475
Büsingen am Hochrhein,7101,5000,FALSE,FALSE,moderate_potential,7.321966899726957,47.15230672409315
Büsserach,2614,3536,FALSE,FALSE,moderate_potential,6.4615792089446416,46.68748110731088
Bütschwil-Ganterschwil,3395,0,TRUE,TRUE,high_potential,8.392094927655807,47.49814866526999
Büttenhardt,2914,10308,FALSE,FALSE,moderate_potential,9.604738441755785,46.679401364501196
Büttikon,4064,2500,FALSE,TRUE,good_potential,8.684475826543268,47.64186307671208
Cademario,5161,10607,FALSE,FALSE,moderate_potential,7.0616737023161615,46.15168834219694
Cadempino,5162,9014,FALSE,FALSE,moderate_potential,7.091936308081497,46.80299308677135
Cadenazzo,5003,5590,FALSE,FALSE,moderate_potential,9.127468569416063,47.66458367812568
Calanca,3837,10000,FALSE,FALSE,moderate_potential,7.966097680486373,47.47709682421448
Cama,3831,9014,FALSE,FALSE,moderate_potential,7.420554267081636,47.06182384079499
Campione d'Italia,7301,12500,FALSE,FALSE,moderate_potential,9.082452627551394,47.62443577449712
Campo (Vallemaggia),5307,23585,FALSE,FALSE,moderate_potential,9.443694312720664,47.41291179913608
Canobbio,5167,5590,FALSE,FALSE,moderate_potential,8.631422052649112,46.62050498092898
Capriasca,5226,0,TRUE,TRUE,high_potential,5.98907195491091,46.1984880925737
Carouge (GE),6608,2500,FALSE,TRUE,good_potential,6.156404872717693,46.28790727835111
Cartigny,6609,2500,FALSE,TRUE,good_potential,6.608542375171302,46.60141021355142
Caslano,5171,14577,FALSE,FALSE,moderate_potential,7.6430998862111155,46.99827625286909
Castaneda,3805,5590,FALSE,FALSE,moderate_potential,8.955145783924241,45.988987247778816
Castel San Pietro,5249,22500,FALSE,FALSE,moderate_potential,8.79338919584641,47.551217727486154
Cazis,3661,0,TRUE,TRUE,high_potential,7.931238842453561,47.493884734482364
Celerina/Schlarigna,3782,18200,FALSE,FALSE,moderate_potential,7.269122891204112,47.09808425736943
Centovalli,5397,23717,FALSE,FALSE,moderate_potential,8.177930154080068,47.32645741914926
Cerentino,5309,22639,FALSE,FALSE,moderate_potential,9.159935575768094,47.550786589344426
Cevio,5310,9014,FALSE,FALSE,moderate_potential,9.464976356184927,46.690789048715516
Chalais,6232,14142,FALSE,FALSE,moderate_potential,8.380263163184788,47.25977886129984
Cham,1702,5590,FALSE,FALSE,moderate_potential,7.5478626972550025,47.185044039783946
Chamblon,5904,2500,FALSE,TRUE,good_potential,8.739947661924798,46.99651838730551
Chamoson,6022,7500,FALSE,FALSE,moderate_potential,8.314201009775205,47.18748103617538
Champagne,5553,2500,FALSE,TRUE,good_potential,9.201498314830618,46.44780989447242
Champoz,683,2500,FALSE,TRUE,good_potential,8.18571338940366,46.400660563893396
Champtauroz,5812,5000,FALSE,FALSE,moderate_potential,6.089019860859096,46.17425626335563
Champvent,5905,3536,FALSE,FALSE,moderate_potential,9.3130016272543,47.587603740293304
Champéry,6151,2500,FALSE,TRUE,good_potential,7.071727032812247,46.379545304029435
Chancy,6611,0,TRUE,TRUE,high_potential,6.880108065631564,46.711302795244144
Chardonne,5882,0,TRUE,TRUE,high_potential,8.938506267026929,45.923500699220554
Chavannes-de-Bogis,5707,11180,FALSE,FALSE,moderate_potential,7.42801015571478,47.283622831708016
Chavannes-des-Bois,5708,10607,FALSE,FALSE,moderate_potential,7.183764226077478,47.221328159408955
Chavannes-le-Chêne,5907,5590,FALSE,FALSE,moderate_potential,6.973679243412265,46.63862295561799
Chavannes-le-Veyron,5475,0,TRUE,TRUE,high_potential,8.582696356518461,47.19941771849514
Chavannes-près-Renens,5627,3536,FALSE,FALSE,moderate_potential,8.041267701453188,47.35421043414456
Chavannes-sur-Moudon,5665,0,TRUE,TRUE,high_potential,8.956928002133862,47.525199207117524
Chavornay,5749,0,TRUE,TRUE,high_potential,8.483954413970089,46.3202634552026
Cheseaux-Noréaz,5909,0,TRUE,TRUE,high_potential,8.599260694117952,46.54195739361715
Cheseaux-sur-Lausanne,5582,0,TRUE,TRUE,high_potential,7.649041031984169,47.52485122337427
Chessel,5403,7500,FALSE,FALSE,moderate_potential,6.44745230215719,46.74704027420149
Chevilly,5476,0,TRUE,TRUE,high_potential,6.535348997198756,46.748247805260505
Chevroux,5813,10000,FALSE,FALSE,moderate_potential,8.40594014405919,47.50882258850356
Chexbres,5601,0,TRUE,TRUE,high_potential,6.668503617872788,46.55070767773387
Cheyres-Châbles,2055,7071,FALSE,FALSE,moderate_potential,7.03838359613678,46.992906512218475
Chiasso,5250,30000,FALSE,FALSE,moderate_potential,7.588900103543226,47.37932001176421
Chigny,5628,2500,FALSE,TRUE,good_potential,7.0898036320591356,46.82537931983067
Chippis,6235,15000,FALSE,FALSE,moderate_potential,7.715643005233178,47.46199827074928
Choulex,6614,0,TRUE,TRUE,high_potential,8.134504610276457,47.449785968108884
Chur,3901,0,TRUE,TRUE,high_potential,7.101574693085292,45.97226360744304
Churwalden,3911,0,TRUE,TRUE,high_potential,6.196228661159164,46.432770855359486
Château-d'Oex,5841,2500,FALSE,TRUE,good_potential,7.125524586750409,46.812710928150544
Châtel-Saint-Denis,2325,0,TRUE,TRUE,high_potential,7.436812859175538,47.45231150785077
Châtel-sur-Montsalvens,2128,2500,FALSE,TRUE,good_potential,8.889335121814463,47.197855886619024
Châtillon (FR),2008,10607,FALSE,FALSE,moderate_potential,7.7370041287018845,47.445811761863006
Châtillon (JU),6704,2500,FALSE,TRUE,good_potential,8.767664510503774,47.341763944074714
Châtonnaye,2068,2500,FALSE,TRUE,good_potential,7.592308284767421,47.2566598539016
Chénens,2177,0,TRUE,TRUE,high_potential,6.312485837760806,46.48361642707117
Chéserex,5709,10607,FALSE,FALSE,moderate_potential,7.610953976753622,46.827120469848445
Chêne-Bougeries,6612,5590,FALSE,FALSE,moderate_potential,7.51599341960251,47.34022187983723
Chêne-Bourg,6613,2500,FALSE,TRUE,good_potential,8.753627150632187,47.66059083418929
Chêne-Pâquier,5908,2500,FALSE,TRUE,good_potential,6.232476238561236,46.29882310673637
Clarmont,5629,0,TRUE,TRUE,high_potential,7.160737747736714,47.302594473898765
Clos du Doubs,6808,0,TRUE,TRUE,high_potential,8.230255172165615,47.56288852113547
Coeuve,6781,10000,FALSE,FALSE,moderate_potential,8.826207157740996,47.41752724760161
Coinsins,5710,5590,FALSE,FALSE,moderate_potential,8.443191406691554,47.70045582525883
Coldrerio,5251,27500,FALSE,FALSE,moderate_potential,8.651262930253985,47.20477818742294
Collex-Bossy,6615,10607,FALSE,FALSE,moderate_potential,7.215948935746059,46.911184085179315
Collina d'Oro,5236,13463,FALSE,FALSE,moderate_potential,8.305353818539352,46.691179781914215
Collombey-Muraz,6152,0,TRUE,TRUE,high_potential,6.816963472077858,46.382327260695874
Collonge-Bellerive,6616,2500,FALSE,TRUE,good_potential,8.871799800585354,47.635885094310936
Collonges,6211,10607,FALSE,FALSE,moderate_potential,7.527841225954088,47.17337018969068
Cologny,6617,5000,FALSE,FALSE,moderate_potential,8.39787374362782,47.430992716843456
Comano,5176,7906,FALSE,FALSE,moderate_potential,8.038460379762352,46.73145230322674
Commugny,5711,11180,FALSE,FALSE,moderate_potential,7.30312018247846,47.141831259298
Comunanza Cadenazzo/Monteceneri,5391,5590,FALSE,FALSE,moderate_potential,7.036212509364795,46.75319482336451
Comunanza Capriasca/Lugano,5394,0,TRUE,TRUE,high_potential,7.725687111412888,47.48541886130101
Concise,5554,0,TRUE,TRUE,high_potential,8.749965477327631,47.38728332791883
Confignon,6618,2500,FALSE,TRUE,good_potential,7.5420723642739,46.84645580273502
Conters im Prättigau,3881,2500,FALSE,TRUE,good_potential,7.8610294442841555,46.27374277591503
Conthey,6023,7906,FALSE,FALSE,moderate_potential,9.557083157371467,47.21259783024578
Coppet,5712,7906,FALSE,FALSE,moderate_potential,6.6037162276788,46.800471480502615
Corbeyrier,5404,7071,FALSE,FALSE,moderate_potential,8.624665338965794,47.660405908386835
Corbières,2129,2500,FALSE,TRUE,good_potential,6.809634890520322,46.690448824597155
Corcelles (BE),687,0,TRUE,TRUE,high_potential,8.441194066166553,47.32334128403245
Corcelles-le-Jorat,5785,0,TRUE,TRUE,high_potential,7.572956955246942,47.15797186000356
Corcelles-près-Concise,5555,5590,FALSE,FALSE,moderate_potential,7.8045869754795625,47.55588663440469
Corcelles-près-Payerne,5816,10000,FALSE,FALSE,moderate_potential,7.811775200535761,46.78781324840785
Corgémont,431,0,TRUE,TRUE,high_potential,6.56323813173933,46.56736664321168
Corminboeuf,2183,10308,FALSE,FALSE,moderate_potential,7.041281020490011,46.8834885100788
Cormoret,432,2500,FALSE,TRUE,good_potential,8.682786034636102,47.09859761311821
Cornaux,6451,2500,FALSE,TRUE,good_potential,8.715462764333122,46.5187950075435
Cornol,6782,3536,FALSE,FALSE,moderate_potential,8.065016644570518,46.286414752176356
Corseaux,5883,2500,FALSE,TRUE,good_potential,8.087935934602795,47.39374874594789
Corsier (GE),6619,2500,FALSE,TRUE,good_potential,7.0461415805438925,46.60754809221458
Corsier-sur-Vevey,5884,0,TRUE,TRUE,high_potential,8.432231834152132,47.05580386171143
Cortaillod,6408,5590,FALSE,FALSE,moderate_potential,7.2465278273953,47.06695463412879
Cortébert,433,2500,FALSE,TRUE,good_potential,8.135902689689484,47.077494077975196
Cossonay,5477,2500,FALSE,TRUE,good_potential,9.331972145961503,47.43546031715044
Cottens (FR),2186,2500,FALSE,TRUE,good_potential,7.6107422689488935,46.15069212015479
Courchapoix,6706,2500,FALSE,TRUE,good_potential,7.117510776701298,46.649286860382105
Courchavon,6783,9014,FALSE,FALSE,moderate_potential,7.070992645452782,47.4212990305949
Courgenay,6784,2500,FALSE,TRUE,good_potential,9.329948421562834,46.86242201050672
Courgevaux,2250,3536,FALSE,FALSE,moderate_potential,7.3264011233176145,46.869463017296034
Courrendlin,6708,2500,FALSE,TRUE,good_potential,7.007581818637464,47.48797953227827
Courroux,6709,0,TRUE,TRUE,high_potential,6.406690053285657,46.52701578775294
Court,690,0,TRUE,TRUE,high_potential,8.208604649946242,47.26648991326355
Courtedoux,6785,7071,FALSE,FALSE,moderate_potential,7.730514724413304,47.238570924755216
Courtelary,434,0,TRUE,TRUE,high_potential,8.339547281655685,47.271281882667516
Courtepin,2254,2500,FALSE,TRUE,good_potential,8.94197272386482,47.22456447912196
Courtételle,6710,2500,FALSE,TRUE,good_potential,7.893633038943371,46.55165834723778
Crans (VD),5713,11180,FALSE,FALSE,moderate_potential,8.349376212180703,47.39157616209524
Crans-Montana,6253,9014,FALSE,FALSE,moderate_potential,9.430157145408728,47.21156161768468
Crassier,5714,12500,FALSE,FALSE,moderate_potential,8.525245924140561,47.72188692381858
Cressier (FR),2257,2500,FALSE,TRUE,good_potential,8.186075663337283,47.416460008532894
Cressier (NE),6452,2500,FALSE,TRUE,good_potential,7.119429298356755,46.836202448958026
Crissier,5583,0,TRUE,TRUE,high_potential,7.690073155495465,47.39569141733155
Cronay,5910,0,TRUE,TRUE,high_potential,6.627058857102599,46.592313630311025
Croy,5752,0,TRUE,TRUE,high_potential,8.42228999113475,47.316978615977455
Crémines,691,2500,FALSE,TRUE,good_potential,7.828852627515246,47.45305654389754
Crésuz,2130,2500,FALSE,TRUE,good_potential,6.780073187658832,46.4843342288686
Cuarnens,5479,0,TRUE,TRUE,high_potential,9.448440596983414,46.72168583748846
Cuarny,5911,0,TRUE,TRUE,high_potential,7.311463707731207,46.30931002590123
Cudrefin,5456,5590,FALSE,FALSE,moderate_potential,7.663264228240303,46.271013533754875
Cugnasco-Gerra,5138,11180,FALSE,FALSE,moderate_potential,8.793611572703371,46.858287915886116
Cugy (FR),2011,10308,FALSE,FALSE,moderate_potential,6.6990963884144,46.78317235972576
Cugy (VD),5516,0,TRUE,TRUE,high_potential,7.48600515492863,46.23408092313007
Cureglia,5180,7906,FALSE,FALSE,moderate_potential,7.635728152474716,47.183391231388036
Curtilles,5669,0,TRUE,TRUE,high_potential,9.77057201031978,46.40656397006109
Céligny,6610,12500,FALSE,FALSE,moderate_potential,8.452719108419945,47.115149872335394
Dachsen,25,2500,FALSE,TRUE,good_potential,7.178485559327024,47.191511168806414
Dagmersellen,1125,0,TRUE,TRUE,high_potential,6.181687600608609,46.19356234358011
Daillens,5480,0,TRUE,TRUE,high_potential,6.953283215744586,46.88491512885096
Dallenwil,1503,2500,FALSE,TRUE,good_potential,7.381263313651971,47.30378208104008
Dalpe,5071,16008,FALSE,FALSE,moderate_potential,6.1452840598058245,46.25466528258911
Damphreux-Lugnez,6811,12500,FALSE,FALSE,moderate_potential,7.307963284102831,47.26087324184899
Dardagny,6620,0,TRUE,TRUE,high_potential,8.87218033071193,47.33769455746111
Davos,3851,5590,FALSE,FALSE,moderate_potential,6.567349165910314,46.591205283324015
Degersheim,3401,0,TRUE,TRUE,high_potential,6.580678494384528,46.708807196857755
Deisswil bei Münchenbuchsee,535,5590,FALSE,FALSE,moderate_potential,6.1970066169957265,46.1973779630513
Deitingen,2516,2500,FALSE,TRUE,good_potential,6.325097653143936,46.42613552472022
Delley-Portalban,2051,5590,FALSE,FALSE,moderate_potential,6.999053016962424,46.030755261150716
Delémont,6711,0,TRUE,TRUE,high_potential,9.46363972913634,47.16197662591909
Denens,5631,2500,FALSE,TRUE,good_potential,6.8589489072112215,46.44050734990681
Denges,5632,2500,FALSE,TRUE,good_potential,9.4539554617319,47.48285048464128
Densbüren,4004,14142,FALSE,FALSE,moderate_potential,7.877120049474801,46.23354553828114
Derendingen,2517,5000,FALSE,FALSE,moderate_potential,7.572212349727759,46.75110705819847
Develier,6712,0,TRUE,TRUE,high_potential,7.330805953474575,47.19769717973412
Diegten,2884,2500,FALSE,TRUE,good_potential,7.3977953064743165,46.90430070993907
Dielsdorf,86,21506,FALSE,FALSE,moderate_potential,9.539448382715786,46.79106366265951
Diemtigen,762,0,TRUE,TRUE,high_potential,6.3008598229500015,46.46219843115021
Diepflingen,2845,0,TRUE,TRUE,high_potential,10.119016694139841,46.25543968082447
Diepoldsau,3234,0,TRUE,TRUE,high_potential,7.7402520259843826,46.650199218396885
Dierikon,1053,2500,FALSE,TRUE,good_potential,9.468183363747519,46.678257235427765
Diessbach bei Büren,385,10308,FALSE,FALSE,moderate_potential,8.964540891394773,45.912890163997915
Diessenhofen,4545,2500,FALSE,TRUE,good_potential,7.163040921607286,47.04350741259515
Dietikon,243,14577,FALSE,FALSE,moderate_potential,9.589798434911115,47.393539803915516
Dietlikon,54,10308,FALSE,FALSE,moderate_potential,8.2073234302983,47.4614516738123
Dietwil,4231,3536,FALSE,FALSE,moderate_potential,7.332893678012354,47.375051370560556
Dinhard,216,2500,FALSE,TRUE,good_potential,8.793749084566329,47.3664216681613
Dintikon,4194,0,TRUE,TRUE,high_potential,7.544881998091592,46.89971014344094
Disentis/Mustér,3982,0,TRUE,TRUE,high_potential,6.226029743500788,46.498078268384084
Dittingen,2784,2500,FALSE,TRUE,good_potential,8.847628002232712,46.73424832405967
Dizy,5481,0,TRUE,TRUE,high_potential,8.106956144467262,47.15490014952938
Domat/Ems,3722,0,TRUE,TRUE,high_potential,8.242346696530548,47.436113001710865
Domleschg,3673,0,TRUE,TRUE,high_potential,6.924058050170931,46.9113079965258
Dompierre (VD),5671,0,TRUE,TRUE,high_potential,7.417815764566818,47.42657348701705
Donneloye,5913,0,TRUE,TRUE,high_potential,6.219609785688052,46.35996182562946
Doppleschwand,1001,3536,FALSE,FALSE,moderate_potential,8.568379904918046,47.534144879284014
Dorf,26,5590,FALSE,FALSE,moderate_potential,7.9625885768145634,47.2326233114824
Dornach,2473,2500,FALSE,TRUE,good_potential,6.237350666881543,46.423356799989186
Dorénaz,6212,7071,FALSE,FALSE,moderate_potential,7.094048953229345,46.11049992467581
Dottikon,4065,3536,FALSE,FALSE,moderate_potential,9.563542267818116,47.33490224351325
Dotzigen,386,7071,FALSE,FALSE,moderate_potential,9.141303893513566,47.60800296774689
Dozwil,4406,0,TRUE,TRUE,high_potential,8.580480159177972,47.024774885693795
Drei Höfe,2535,5000,FALSE,FALSE,moderate_potential,6.691728704831977,46.59816312533053
Duggingen,2785,2500,FALSE,TRUE,good_potential,6.608178687448756,46.86676908908541
Duillier,5715,5590,FALSE,FALSE,moderate_potential,8.235573620961677,46.36821270035252
Dulliken,2573,7906,FALSE,FALSE,moderate_potential,7.3176405880318,47.33100382713224
Dully,5855,5590,FALSE,FALSE,moderate_potential,7.3912421588605115,47.10876909712999
Dägerlen,214,0,TRUE,TRUE,high_potential,8.395197492157301,47.33712555074837
Dällikon,84,19040,FALSE,FALSE,moderate_potential,8.727349117908249,46.141914149032395
Däniken,2572,7500,FALSE,FALSE,moderate_potential,9.554103023022192,47.082649097018376
Dänikon,85,16771,FALSE,FALSE,moderate_potential,9.200516175071993,47.61262349195071
Därligen,575,3536,FALSE,FALSE,moderate_potential,7.765703145871407,46.33564447712579
Därstetten,761,2500,FALSE,TRUE,good_potential,8.103980454774598,46.3986102056861
Dättlikon,215,9014,FALSE,FALSE,moderate_potential,8.253840468528082,47.41675170195597
Démoret,5912,3536,FALSE,FALSE,moderate_potential,9.341003169162162,47.494429418862104
Dörflingen,2915,5000,FALSE,FALSE,moderate_potential,9.482324969305935,47.446756702917035
Döttingen,4304,20156,FALSE,FALSE,moderate_potential,7.404139728460313,47.29052465611799
Dübendorf,191,7906,FALSE,FALSE,moderate_potential,7.4558248545848915,46.340835964908145
Düdingen,2293,2500,FALSE,TRUE,good_potential,8.439719962148436,47.556138744231305
Dürnten,113,2500,FALSE,TRUE,good_potential,7.6793383281097976,46.95535454452076
Dürrenroth,952,0,TRUE,TRUE,high_potential,7.670837898043623,47.06293861106459
Dürrenäsch,4134,2500,FALSE,TRUE,good_potential,6.517009777479994,46.52987166206556
Ebikon,1054,5000,FALSE,FALSE,moderate_potential,7.889011323873438,46.65225500088258
Ebnat-Kappel,3352,0,TRUE,TRUE,high_potential,6.638529449258937,46.77269217025854
Echallens,5518,0,TRUE,TRUE,high_potential,7.452157702609127,47.348797873442194
Echandens,5633,2500,FALSE,TRUE,good_potential,7.53592392752535,46.82249865842434
Echarlens,2131,3536,FALSE,FALSE,moderate_potential,6.410395068396601,46.734884774546636
Echichens,5634,0,TRUE,TRUE,high_potential,8.026283747025891,47.18398890361614
Eclépens,5482,0,TRUE,TRUE,high_potential,8.370715197623367,46.53303074086894
Ecublens (VD),5635,3536,FALSE,FALSE,moderate_potential,7.181038676328656,46.963289150951255
Ederswiler,6713,0,TRUE,TRUE,high_potential,8.12976486181987,47.32744761078383
Egerkingen,2401,0,TRUE,TRUE,high_potential,7.644738357330776,46.3037273774458
Egg,192,2500,FALSE,TRUE,good_potential,9.140850958887622,47.4215335234091
Eggenwil,4066,9014,FALSE,FALSE,moderate_potential,7.989165130575802,47.53710581385555
Eggerberg,6004,3536,FALSE,FALSE,moderate_potential,7.452003873819157,47.285310815363346
Eggersriet,3212,2500,FALSE,TRUE,good_potential,8.932927021000582,45.847604835777
Eggiwil,901,0,TRUE,TRUE,high_potential,8.82923116303995,47.36628031616258
Eglisau,55,12748,FALSE,FALSE,moderate_potential,6.475200546154527,46.643504143789414
Egliswil,4195,0,TRUE,TRUE,high_potential,8.651691987472889,47.68575402911234
Egnach,4411,2500,FALSE,TRUE,good_potential,9.58341111494707,47.47001752552638
Egolzwil,1127,0,TRUE,TRUE,high_potential,6.865890310261284,46.69212606289854
Ehrendingen,4049,18028,FALSE,FALSE,moderate_potential,8.46262535541158,47.224456520896275
Eich,1084,2500,FALSE,TRUE,good_potential,7.9259730932600005,46.72548386676467
Eichberg,3252,2500,FALSE,TRUE,good_potential,6.814000476345478,46.47652616887789
Eiken,4161,7500,FALSE,FALSE,moderate_potential,8.920943012760143,47.28705731616911
Einsiedeln,1301,0,TRUE,TRUE,high_potential,8.372657949334119,47.09420040399969
Eischoll,6194,0,TRUE,TRUE,high_potential,8.599774128040686,47.76294223898912
Eisten,6282,5590,FALSE,FALSE,moderate_potential,7.98358096085465,47.10666190115996
Elgg,294,2500,FALSE,TRUE,good_potential,8.270492150059232,47.26751138097148
Ellikon an der Thur,218,5000,FALSE,FALSE,moderate_potential,7.934763660483599,47.388519510982796
Elsau,219,3536,FALSE,FALSE,moderate_potential,7.8214037247306685,47.0739497820632
Embd,6283,2500,FALSE,TRUE,good_potential,7.9165298623151275,47.50864516702248
Embrach,56,12500,FALSE,FALSE,moderate_potential,6.549569748452888,46.62866024958341
Emmen,1024,5000,FALSE,FALSE,moderate_potential,7.2876761432012245,47.187199686741955
Emmetten,1504,7500,FALSE,FALSE,moderate_potential,6.219110656741484,46.26586266213037
Endingen,4305,18200,FALSE,FALSE,moderate_potential,7.748645591026812,46.62351361860156
Engelberg,1402,5590,FALSE,FALSE,moderate_potential,7.962510524718997,47.51337813774347
Ennetbaden,4026,16008,FALSE,FALSE,moderate_potential,8.029548024474854,47.15576328375886
Ennetbürgen,1505,7906,FALSE,FALSE,moderate_potential,10.366514937418387,46.95220480358844
Ennetmoos,1506,5000,FALSE,FALSE,moderate_potential,8.233728239729139,47.4121856895485
Entlebuch,1002,0,TRUE,TRUE,high_potential,8.3235509385380535,47.48044130375927
Epalinges,5584,2500,FALSE,TRUE,good_potential,6.3176216246688925,46.547800186960764
Ependes (VD),5914,0,TRUE,TRUE,high_potential,7.926273702075769,47.135699057753314
Eppenberg-Wöschnau,2574,10000,FALSE,FALSE,moderate_potential,8.003156663934577,47.18404195871283
Epsach,735,0,TRUE,TRUE,high_potential,9.147996872279448,46.283518854783964
Eptingen,2885,2500,FALSE,TRUE,good_potential,9.140508274732706,46.58413638034897
Ergisch,6104,2500,FALSE,TRUE,good_potential,8.678709282940549,47.349209733762564
Eriswil,953,0,TRUE,TRUE,high_potential,8.140831637969168,47.130881522589355
Eriz,924,0,TRUE,TRUE,high_potential,7.15778533310694,47.076350466131004
Erlach,492,0,TRUE,TRUE,high_potential,8.694345699841389,47.29761700837923
Erlen,4476,5000,FALSE,FALSE,moderate_potential,7.499728442443885,47.02227466878772
Erlenbach (ZH),151,5000,FALSE,FALSE,moderate_potential,7.756829539349033,47.18212200552567
Erlenbach im Simmental,763,0,TRUE,TRUE,high_potential,7.0185671660597455,46.789902457557695
Erlinsbach (AG),4005,12748,FALSE,FALSE,moderate_potential,7.639605580314909,47.45446798556694
Erlinsbach (SO),2503,10308,FALSE,FALSE,moderate_potential,7.586650856385759,47.43897752635193
Ermatingen,4646,2500,FALSE,TRUE,good_potential,6.539015541738433,46.52336641826837
Ermensee,1025,0,TRUE,TRUE,high_potential,9.03531751720713,47.56193417562877
Ernen,6056,0,TRUE,TRUE,high_potential,9.287133728672199,47.54278311186595
Erschwil,2615,2500,FALSE,TRUE,good_potential,8.322573937821574,47.32004562094476
Ersigen,405,3536,FALSE,FALSE,moderate_potential,7.148492046172327,47.45192645293797
Erstfeld,1206,7906,FALSE,FALSE,moderate_potential,6.537909803016542,46.53970657124705
Eschen,7007,12748,FALSE,FALSE,moderate_potential,9.73947303829302,46.886574025353
Eschenbach (LU),1026,3536,FALSE,FALSE,moderate_potential,8.543741264226544,46.828261376705925
Eschenbach (SG),3342,0,TRUE,TRUE,high_potential,6.903326826297569,47.1106514065575
Eschenz,4806,7906,FALSE,FALSE,moderate_potential,8.526971713963738,46.94976897479848
Eschert,692,3536,FALSE,FALSE,moderate_potential,8.992478537728456,47.481417696601824
Eschlikon,4724,3536,FALSE,FALSE,moderate_potential,6.143745046277691,46.207074957678124
Escholzmatt-Marbach,1010,0,TRUE,TRUE,high_potential,8.699820362848198,47.25962955060995
Essertines-sur-Rolle,5856,0,TRUE,TRUE,high_potential,8.68372244710654,47.56245873374802
Essertines-sur-Yverdon,5520,2500,FALSE,TRUE,good_potential,7.898078145347676,46.30029090903739
Estavayer,2054,7500,FALSE,FALSE,moderate_potential,8.49844825388086,47.591893490911524
Etagnières,5521,0,TRUE,TRUE,high_potential,7.0405403148442645,47.31013894080861
Etoy,5636,5000,FALSE,FALSE,moderate_potential,9.080850358923685,46.20253634934991
Ettingen,2768,2500,FALSE,TRUE,good_potential,6.6841622875146935,46.90123529143003
Ettiswil,1128,2500,FALSE,TRUE,good_potential,6.1479242469760145,46.411000062067
Etziken,2518,3536,FALSE,FALSE,moderate_potential,9.56250575530112,47.027119783701835
Evilard,372,2500,FALSE,TRUE,good_potential,6.510587502685377,46.556595736457034
Evionnaz,6213,7071,FALSE,FALSE,moderate_potential,7.824558012700039,47.34536705426913
Evolène,6083,7071,FALSE,FALSE,moderate_potential,8.733756908073788,47.24646148915779
Eysins,5716,11180,FALSE,FALSE,moderate_potential,6.718408890307359,46.88226650156073
Fahrni,925,2500,FALSE,TRUE,good_potential,8.981378286256462,47.22649929431878
Fahrwangen,4196,2500,FALSE,TRUE,good_potential,6.84132702678532,46.8232996471768
Fahy,6789,5000,FALSE,FALSE,moderate_potential,9.348522532323779,47.31914219992367
Faido,5072,13463,FALSE,FALSE,moderate_potential,7.495472154668238,47.269467155578944
Falera,3572,0,TRUE,TRUE,high_potential,8.589721648942636,46.22256439997589
Faoug,5458,5590,FALSE,FALSE,moderate_potential,8.250696835994155,47.58863292041001
Farnern,975,0,TRUE,TRUE,high_potential,7.545913670320289,47.474475468313564
Fehraltorf,172,2500,FALSE,TRUE,good_potential,7.47106588208196,47.46587490678484
Fehren,2616,3536,FALSE,FALSE,moderate_potential,7.796382220023606,47.32594313596535
Felben-Wellhausen,4561,2500,FALSE,TRUE,good_potential,7.125155604662994,46.79433581763279
Feldbrunnen-St. Niklaus,2544,5590,FALSE,FALSE,moderate_potential,8.280712334529023,47.353300112570686
Felsberg,3731,5000,FALSE,FALSE,moderate_potential,7.782218222627929,47.396285458810944
Ferden,6195,10308,FALSE,FALSE,moderate_potential,7.759894474857306,47.31218980207617
Ferenbalm,662,0,TRUE,TRUE,high_potential,7.021070788497602,47.160518403250045
Ferpicloz,2194,2500,FALSE,TRUE,good_potential,8.099097513585042,46.1629836847389
Ferrera,3713,2500,FALSE,TRUE,good_potential,7.770966452959798,47.35791543018116
Ferreyres,5483,0,TRUE,TRUE,high_potential,7.810137265344476,47.520378777115646
Feuerthalen,27,2500,FALSE,TRUE,good_potential,6.7232218169675635,46.746734604953836
Feusisberg,1321,0,TRUE,TRUE,high_potential,10.278757544848034,46.777552561983846
Fey,5522,0,TRUE,TRUE,high_potential,9.965936682778006,46.54598723595494
Fideris,3861,0,TRUE,TRUE,high_potential,7.0126958456160695,46.95975644624399
Fiesch,6057,2500,FALSE,TRUE,good_potential,6.543122666884822,46.727031192734906
Fieschertal,6058,5000,FALSE,FALSE,moderate_potential,6.777322168671871,46.494160002429346
